# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
RRN3              16   15153879   15188168     83      16  293723       4.0965    0.00052505        4.096
NPIPA5            16   15457481   15475344     17       6  293723       2.5106    0.00052505       2.5101
MPV17L            16   15489611   15503543     42      12  293723       0.2226    0.00052505      0.22207
C16orf45          16   15528325   15682116    221      31  293723      0.87478    0.00052505      0.87426
KIAA0430          16   15688226   15737023     75      18  293723       2.6634    0.00052505       2.6629
NDE1              16   15737124   15820210    212      27  293723       3.5007    0.00052505       3.5002
MYH11             16   15796992   15950887    568      58  293723       2.9978    0.00052505       2.9973
FOPNL             16   15959576   15982510    184       6  293723      0.15709    0.00052505      0.15657
ABCC1             16   16043434   16236931    710      61  293723      -1.9074    0.00052505      -1.9079
ABCC6             16   16243422   16318083    258      27  293723    -0.084321    0.00052505    -0.084846
NOMO3             16   16326389   16388668     19       3  293723     -0.99502    0.00052505     -0.99555
XYLT1             16   17196181   17564738   1189     109  293723     -0.25843    0.00052505     -0.25896
NOMO2             16   18511182   18573434      3       2  293723      0.15106    0.00052505      0.15053
RPS15A            16   18794277   18801656      5       2  293723    -0.053624    0.00052505    -0.054149
ARL6IP1           16   18802991   18812894     21       6  293723      0.42268    0.00052505      0.42216
SMG1              16   18816175   18937748    308      15  293723      0.54761    0.00052505      0.54709
TMC7              16   18995256   19075264    246      21  293723      -1.5942    0.00052505      -1.5947
COQ7              16   19078917   19091417     45       9  293723     -0.94241    0.00052505     -0.94293
ITPRIPL2          16   19125254   19132952      9       2  293723       -0.311    0.00052505     -0.31153
SYT17             16   19179541   19279656    253      40  293723       2.3639    0.00052505       2.3634
CLEC19A           16   19297105   19322269     77      15  293723      0.20479    0.00052505      0.20426
TMC5              16   19421839   19510435    352      29  293723     -0.31497    0.00052505     -0.31549
GDE1              16   19513015   19533450     64       9  293723     -0.77209    0.00052505     -0.77262
CCP110            16   19535179   19564730     93      12  293723     -0.76592    0.00052505     -0.76645
C16orf62          16   19566737   19712485    457      37  293723      -1.6774    0.00052505      -1.6779
KNOP1             16   19717673   19729726     33       4  293723      -1.4393    0.00052505      -1.4398
IQCK              16   19727778   19869087    263      15  293723     -0.77226    0.00052505     -0.77278
GPRC5B            16   19870293   19897049     72      12  293723       1.3485    0.00052505        1.348
GPR139            16   20042981   20085100    168      22  293723      -1.6897    0.00052505      -1.6903
GP2               16   20320896   20339684     51      11  293723      -1.7531    0.00052505      -1.7537
UMOD              16   20344373   20364200     54      10  293723       2.3814    0.00052505       2.3809
PDILT             16   20370492   20416064    139      18  293723      0.20941    0.00052505      0.20889
ACSM5             16   20420850   20452290    203      14  293723      0.37069    0.00052505      0.37016
ACSM2A            16   20462846   20498991    109       6  293723      -1.0514    0.00052505       -1.052
ACSM2B            16   20548080   20587695    130      14  293723      0.22564    0.00052505      0.22511
ACSM1             16   20634555   20709066    188      19  293723     -0.75763    0.00052505     -0.75815
THUMPD1           16   20732498   20753405     48       6  293723     -0.86062    0.00052505     -0.86115
ACSM3             16   20775312   20808479     60       8  293723     -0.26915    0.00052505     -0.26967
ERI2              16   20791515   20817798     41      11  293723       -0.872    0.00052505     -0.87253
LOC81691          16   20817751   20860990     60      14  293723     -0.98796    0.00052505     -0.98848
DCUN1D3           16   20866219   20911561     70      10  293723      -1.2427    0.00052505      -1.2432
LYRM1             16   20911204   20936328     34       7  293723      -1.6297    0.00052505      -1.6302
DNAH3             16   20944476   21170762    583      38  293723     -0.53497    0.00052505      -0.5355
TMEM159           16   21169703   21191937     44       9  293723     -0.33346    0.00052505     -0.33399
ZP2               16   21208773   21225831     38      10  293723        0.377    0.00052505      0.37648
ANKS4B            16   21245016   21263750     39      12  293723    -0.039405    0.00052505     -0.03993
CRYM              16   21269839   21314404    108      10  293723      -1.6393    0.00052505      -1.6398
METTL9            16   21608543   21668792     79      20  293723     -0.91814    0.00052505     -0.91867
IGSF6             16   21652605   21663987     16       7  293723     -0.11694    0.00052505     -0.11747
OTOA              16   21689835   21772050    102      19  293723        -1.36    0.00052505      -1.3606
UQCRC2            16   21964609   21994668     26       8  293723     -0.39298    0.00052505     -0.39351
PDZD9             16   21995186   22012431     12       5  293723      -1.5034    0.00052505       -1.504
C16orf52          16   22019456   22095975     67      11  293723     -0.97601    0.00052505     -0.97654
VWA3A             16   22019462   22168287    151      25  293723       -1.131    0.00052505      -1.1315
EEF2K             16   22217592   22300066    161      23  293723      0.86052    0.00052505         0.86
POLR3E            16   22308696   22346424     49       9  293723     -0.16973    0.00052505     -0.17026
CDR2              16   22357257   22385938     18       9  293723     -0.75976    0.00052505     -0.76029
HS3ST2            16   22825860   22927659    312      48  293723     -0.22156    0.00052505     -0.22209
USP31             16   23072727   23160591    216      15  293723     -0.44907    0.00052505     -0.44959
SCNN1G            16   23194040   23228201    127      14  293723     -0.83855    0.00052505     -0.83908
SCNN1B            16   23313591   23392620    190      34  293723      0.69136    0.00052505      0.69084
COG7              16   23399814   23464583     97       9  293723     -0.52917    0.00052505      -0.5297
GGA2              16   23474863   23521815     87      12  293723     -0.96084    0.00052505     -0.96137
EARS2             16   23533334   23568696    116      12  293723     -0.81018    0.00052505      -0.8107
UBFD1             16   23568856   23585710     48       8  293723      -1.0191    0.00052505      -1.0196
NDUFAB1           16   23592335   23607639     52       8  293723      -1.3542    0.00052505      -1.3547
PALB2             16   23614481   23652678    103       8  293723      -1.4287    0.00052505      -1.4292
DCTN5             16   23652687   23685068     94       9  293723      -0.7284    0.00052505     -0.72893
PLK1              16   23690201   23701688     36       8  293723     -0.55924    0.00052505     -0.55977
ERN2              16   23701625   23724821     51      15  293723      -2.1367    0.00052505      -2.1373
CHP2              16   23765948   23770272      6       3  293723    -0.090468    0.00052505    -0.090993
PRKCB             16   23847300   24231932   1182     108  293723      0.78731    0.00052505      0.78679
CACNG3            16   24266874   24373737    346      54  293723       2.5351    0.00052505       2.5346
RBBP6             16   24550866   24584184     81      10  293723      0.30352    0.00052505        0.303
TNRC6A            16   24741028   24837548    184      22  293723       3.5588    0.00052505       3.5583
SLC5A11           16   24857184   24922949    209      29  293723    -0.081044    0.00052505    -0.081569
ARHGAP17          16   24930710   25026695    186      18  293723     -0.58052    0.00052505     -0.58104
LCMT1             16   25123047   25189551    115       8  293723     -0.94526    0.00052505     -0.94578
AQP8              16   25228285   25240253     49       7  293723     -0.86691    0.00052505     -0.86743
ZKSCAN2           16   25247322   25269210     50       8  293723     -0.56053    0.00052505     -0.56106
HS3ST4            16   25703347   26149009   1615     151  293723       1.0506    0.00052505       1.0501
C16orf82          16   27078219   27080487      3       1  293723      -1.7678    0.00052505      -1.7684
KDM8              16   27214807   27233089     31       8  293723       1.1881    0.00052505       1.1876
NSMCE1            16   27236315   27280113     83      10  293723       1.6079    0.00052505       1.6074
IL4R              16   27325161   27376099    161      21  293723      -1.2608    0.00052505      -1.2613
IL21R             16   27413483   27463363    166      34  293723      0.33297    0.00052505      0.33245
GTF3C1            16   27471934   27561251    106      12  293723     -0.11798    0.00052505      -0.1185
KIAA0556          16   27561441   27791692    293      13  293723      -0.3111    0.00052505     -0.31163
GSG1L             16   27798850   28074830    915      96  293723      -2.5857    0.00052505      -2.5862
XPO6              16   28109297   28223281    125       9  293723       2.7534    0.00052505       2.7528
SBK1              16   28270041   28335170    107      24  293723       1.5947    0.00052505       1.5941
CLN3              16   28488600   28505897     21       4  293723       3.7835    0.00052505        3.783
APOBR             16   28505970   28510291     10       3  293723       4.1695    0.00052505        4.169
IL27              16   28510683   28518155     15       4  293723       3.2048    0.00052505       3.2042
NUPR1             16   28548662   28550495      3       2  293723       3.4597    0.00052505       3.4592
CCDC101           16   28565249   28603111     90      12  293723       4.4053    0.00052505       4.4048
SULT1A2           16   28603264   28611058     30       6  293723       3.8953    0.00052505       3.8948
SULT1A1           16   28616908   28634907     69       5  293723       3.3573    0.00052505       3.3567
NPIPB8            16   28655835   28670046      1       1  293723       1.1554    0.00052505       1.1548
EIF3C             16   28699879   28747051      2       1  293723       1.0091    0.00052505       1.0085
NPIPB9            16   28763573   28784171      1       1  293723       0.7651    0.00052505      0.76458
ATXN2L            16   28834369   28848558     29       3  293723       5.1382    0.00052505       5.1376
TUFM              16   28853732   28857729      7       2  293723       5.0191    0.00052505       5.0186
SH2B1             16   28872939   28885534     18       3  293723       5.2146    0.00052505        5.214
ATP2A1            16   28889192   28915830     30       5  293723        4.724    0.00052505       4.7235
RABEP2            16   28915742   28937339     26       7  293723        4.226    0.00052505       4.2255
CD19              16   28943082   28950668      8       4  293723       3.8178    0.00052505       3.8173
NFATC2IP          16   28962318   28977786     23       6  293723       3.1954    0.00052505       3.1949
SPNS1             16   28986028   28995869     19       6  293723        3.327    0.00052505       3.3265
LAT               16   28996147   29002104     10       4  293723       2.5858    0.00052505       2.5853
NPIPB11           16   29392624   29421669     20       5  293723      -1.0015    0.00052505       -1.002
SPN               16   29674271   29681828     13       5  293723     -0.81276    0.00052505     -0.81329
QPRT              16   29690334   29709324     27       8  293723      -1.7078    0.00052505      -1.7083
C16orf54          16   29753784   29757340      5       2  293723  -0.00041925    0.00052505   -0.0009443
ZG16              16   29789561   29792969      2       1  293723      0.40159    0.00052505      0.40107
KIF22             16   29801383   29816706      5       3  293723      0.48619    0.00052505      0.48567
MAZ               16   29817417   29822504      2       1  293723     -0.55536    0.00052505     -0.55588
PRRT2             16   29823409   29827202      5       3  293723      0.35767    0.00052505      0.35714
PAGR1             16   29827528   29833816     10       2  293723     -0.63552    0.00052505     -0.63604
MVP               16   29831715   29859360     31       2  293723     -0.77618    0.00052505     -0.77671
CDIPT             16   29869678   29874801      3       2  293723      0.59241    0.00052505      0.59188
SEZ6L2            16   29882480   29910585     24       6  293723      -0.3288    0.00052505     -0.32933
ASPHD1            16   29912147   29931181     20       5  293723     -0.36226    0.00052505     -0.36278
KCTD13            16   29917657   29937545     34       6  293723     -0.10363    0.00052505     -0.10416
TMEM219           16   29973351   29984373     18       3  293723      -1.1678    0.00052505      -1.1684
TAOK2             16   29985188   30003583     24       4  293723     -0.46195    0.00052505     -0.46248
HIRIP3            16   30003642   30007417      2       1  293723       1.5607    0.00052505       1.5602
INO80E            16   30007485   30017112     29       6  293723      0.87206    0.00052505      0.87154
DOC2A             16   30016835   30023424     12       3  293723      0.25791    0.00052505      0.25739
C16orf92          16   30034655   30036023      2       1  293723      -1.7065    0.00052505      -1.7071
FAM57B            16   30035748   30064338     47       7  293723     -0.76639    0.00052505     -0.76692
ALDOA             16   30064411   30081741     10       3  293723       -0.359    0.00052505     -0.35952
PPP4C             16   30087297   30096698     10       3  293723     -0.31132    0.00052505     -0.31184
TBX6              16   30097114   30103258     10       5  293723      -0.8362    0.00052505     -0.83672
YPEL3             16   30103635   30108248      6       3  293723     -0.79036    0.00052505     -0.79088
GDPD3             16   30115977   30125264     18       8  293723      0.45309    0.00052505      0.45257
MAPK3             16   30125426   30134630      9       4  293723       1.0019    0.00052505       1.0013
CORO1A            16   30194731   30200397      8       4  293723      -1.0958    0.00052505      -1.0963
CD2BP2            16   30362087   30366682      4       2  293723      -1.0453    0.00052505      -1.0458
TBC1D10B          16   30368422   30381522     12       4  293723      -1.7024    0.00052505      -1.7029
MYLPF             16   30386123   30389310      3       1  293723      -1.7346    0.00052505      -1.7352
SEPT1             16   30389454   30394171      8       3  293723     -0.99019    0.00052505     -0.99072
ZNF48             16   30389633   30411429     43       9  293723      -1.8498    0.00052505      -1.8503
ZNF771            16   30418735   30429916      7       3  293723      -1.4976    0.00052505      -1.4982
DCTPP1            16   30435019   30441373      4       2  293723     -0.73333    0.00052505     -0.73385
SEPHS2            16   30454952   30457224      1       1  293723      0.73224    0.00052505      0.73171
ITGAL             16   30483983   30534506     91      21  293723      -1.3287    0.00052505      -1.3292
ZNF768            16   30535322   30538821      5       2  293723     -0.36821    0.00052505     -0.36873
ZNF747            16   30541688   30546345      2       1  293723      0.70934    0.00052505      0.70881
ZNF764            16   30565085   30569642      5       3  293723       1.0051    0.00052505       1.0045
ZNF688            16   30580998   30585243      1       1  293723     -0.83459    0.00052505     -0.83512
ZNF785            16   30591994   30597092      6       3  293723     -0.18892    0.00052505     -0.18945
ZNF689            16   30613879   30622096      1       1  293723       1.6192    0.00052505       1.6186
PRR14             16   30662038   30667734      2       1  293723     -0.69498    0.00052505     -0.69551
FBRS              16   30675778   30682131      2       1  293723      0.40198    0.00052505      0.40146
SRCAP             16   30709571   30751450     31      10  293723       1.2403    0.00052505       1.2398
TMEM265           16   30751512   30756517      2       1  293723      -1.6144    0.00052505       -1.615
PHKG2             16   30759574   30772497      5       3  293723       1.0454    0.00052505       1.0449
C16orf93          16   30768733   30773598      6       4  293723      0.73708    0.00052505      0.73655
RNF40             16   30772933   30787628     15       6  293723     -0.38875    0.00052505     -0.38928
ZNF629            16   30789770   30798564      1       1  293723      0.32212    0.00052505      0.32159
BCL7C             16   30845373   30905852     66       8  293723     -0.48023    0.00052505     -0.48075
CTF1              16   30907928   30914881      7       3  293723      -1.0702    0.00052505      -1.0708
FBXL19            16   30934392   30960104     28       4  293723      -0.9156    0.00052505     -0.91613
ORAI3             16   30960405   30966259      2       1  293723     -0.39422    0.00052505     -0.39475
SETD1A            16   30968615   30995985     37       6  293723     -0.53563    0.00052505     -0.53616
HSD3B7            16   30995949   31000473      8       2  293723      -1.2889    0.00052505      -1.2894
STX1B             16   31000577   31021829     37       8  293723      0.43321    0.00052505      0.43268
STX4              16   31044416   31051489     14       4  293723      -0.1914    0.00052505     -0.19193
ZNF668            16   31072164   31085641     18       3  293723       1.3094    0.00052505       1.3088
ZNF646            16   31085581   31094833     11       4  293723       0.6255    0.00052505      0.62498
PRSS53            16   31094745   31100289     10       2  293723     -0.28718    0.00052505      -0.2877
VKORC1            16   31102175   31106699      7       2  293723       1.1761    0.00052505       1.1756
BCKDK             16   31119615   31124112      2       1  293723     0.012693    0.00052505     0.012168
KAT8              16   31128985   31142714     22       4  293723       0.2352    0.00052505      0.23467
PRSS8             16   31142754   31147151      6       4  293723      0.42638    0.00052505      0.42585
PRSS36            16   31150244   31161415     10       5  293723     -0.38067    0.00052505     -0.38119
FUS               16   31191431   31206192     12       6  293723     -0.33223    0.00052505     -0.33275
TRIM72            16   31225342   31236510      6       2  293723      -1.4961    0.00052505      -1.4967
PYDC1             16   31227283   31228398      1       1  293723     -0.38245    0.00052505     -0.38297
ITGAM             16   31271288   31344213    161      11  293723      -1.8552    0.00052505      -1.8558
ITGAX             16   31366488   31394320     44      13  293723      -1.5533    0.00052505      -1.5538
ITGAD             16   31404633   31437826     50      10  293723      -1.5808    0.00052505      -1.5814
COX6A2            16   31439052   31439749      2       1  293723      -1.1739    0.00052505      -1.1745
ZNF843            16   31446885   31454348      9       4  293723      -0.3031    0.00052505     -0.30363
ARMC5             16   31469010   31478488     14       6  293723      -1.0046    0.00052505      -1.0052
TGFB1I1           16   31483476   31489281      6       3  293723      -1.2511    0.00052505      -1.2516
SLC5A2            16   31494439   31502091      8       4  293723      -1.3375    0.00052505       -1.338
C16orf58          16   31500796   31519740     22       9  293723      -1.2661    0.00052505      -1.2666
AHSP              16   31539203   31540125      5       2  293723     -0.72875    0.00052505     -0.72928
ZNF720            16   31718741   31772886    115      10  293723     -0.42391    0.00052505     -0.42444
ZNF267            16   31885079   31928629     65       8  293723      -1.0677    0.00052505      -1.0682
LOC100507221      16   32274225   32276669      2       1  293723      0.55629    0.00052505      0.55577
SHCBP1            16   46614466   46655311     28      14  293723     -0.49706    0.00052505     -0.49758
VPS35             16   46693589   46723144     22       5  293723     -0.95445    0.00052505     -0.95498
ORC6              16   46723558   46732306      7       3  293723     -0.49622    0.00052505     -0.49675
MYLK3             16   46736194   46797201     57       9  293723      -0.3713    0.00052505     -0.37182
C16orf87          16   46835959   46865074     23       4  293723     -0.16808    0.00052505     -0.16861
GPT2              16   46918308   46965201     49      14  293723      -1.8204    0.00052505      -1.8209
DNAJA2            16   46989274   47007625     18       8  293723      -0.8788    0.00052505     -0.87933
NETO2             16   47115431   47177936     50       6  293723       0.6873    0.00052505      0.68678
ITFG1             16   47188302   47495018    290      19  293723      0.38982    0.00052505      0.38929
PHKB              16   47495047   47735434    179      14  293723      0.50574    0.00052505      0.50522
ABCC12            16   48116884   48180681     45      14  293723      -1.7237    0.00052505      -1.7242
ABCC11            16   48200782   48281479    237      11  293723      -1.5779    0.00052505      -1.5785
LONP2             16   48278211   48387888    135      14  293723      -1.1925    0.00052505       -1.193
SIAH1             16   48394442   48419229     27       4  293723     -0.78339    0.00052505     -0.78392
N4BP1             16   48572637   48644125    133       7  293723       1.1087    0.00052505       1.1081
CBLN1             16   49311828   49315742     13       5  293723     -0.83537    0.00052505      -0.8359
C16orf78          16   49407808   49433321     77      10  293723      -1.6762    0.00052505      -1.6767
ZNF423            16   49524515   49891830   1089     111  293723       1.7894    0.00052505       1.7888
CNEP1R1           16   50059121   50070999     28       5  293723      0.04055    0.00052505     0.040025
HEATR3            16   50099881   50139392    109      10  293723     0.080837    0.00052505     0.080312
LOC101927250      16   50134389   50140563     15       4  293723       1.0225    0.00052505        1.022
PAPD5             16   50186829   50269221    162      18  293723       1.4439    0.00052505       1.4434
ADCY7             16   50278830   50352046    170      30  293723      0.49329    0.00052505      0.49276
BRD7              16   50352929   50402845    105      13  293723     -0.58613    0.00052505     -0.58666
NKD1              16   50582241   50674771    124      23  293723       1.7703    0.00052505       1.7698
SNX20             16   50700211   50715264     18       9  293723      0.85971    0.00052505      0.85918
NOD2              16   50727507   50766990     68      10  293723     -0.81663    0.00052505     -0.81716
CYLD              16   50775961   50835847     86      13  293723      -1.2667    0.00052505      -1.2672
SALL1             16   51169886   51185183     19       8  293723        3.967    0.00052505       3.9665
C16orf97          16   52060264   52107847    122      17  293723       2.8678    0.00052505       2.8673
TOX3              16   52471682   52581714    221      36  293723      0.45854    0.00052505      0.45801
CHD9              16   53088905   53361414    671      27  293723      0.10957    0.00052505      0.10904
LOC643802         16   53403274   53405041      5       3  293723     -0.87117    0.00052505     -0.87169
RBL2              16   53468351   53525560    107       8  293723       3.4551    0.00052505       3.4546
AKTIP             16   53525192   53538323     19       5  293723        3.282    0.00052505       3.2815
RPGRIP1L          16   53633818   53737771    235      24  293723     -0.19466    0.00052505     -0.19518
FTO               16   53737875   54148379   1296     112  293723     -0.30821    0.00052505     -0.30874
IRX3              16   54317212   54320724      3       2  293723       1.4429    0.00052505       1.4423
IRX5              16   54965111   54968397      6       2  293723      0.94249    0.00052505      0.94196
IRX6              16   55358406   55364672     28       6  293723      0.24079    0.00052505      0.24026
MMP2              16   55513081   55540586     99      13  293723     -0.47852    0.00052505     -0.47905
LPCAT2            16   55542913   55620582    199      15  293723     0.056033    0.00052505     0.055508
CAPNS2            16   55600584   55601592      1       1  293723      0.39857    0.00052505      0.39804
SLC6A2            16   55689542   55740104    173      35  293723     -0.83251    0.00052505     -0.83303
CES1              16   55836763   55867098     94      14  293723     0.077265    0.00052505      0.07674
CES5A             16   55880066   55989943    322      34  293723      -0.5825    0.00052505     -0.58302
GNAO1             16   56225251   56391356    435      49  293723     0.089447    0.00052505     0.088922
AMFR              16   56395364   56459450    178      13  293723    -0.031984    0.00052505    -0.032509
NUDT21            16   56463048   56485261     36       9  293723      0.34763    0.00052505      0.34711
OGFOD1            16   56485424   56511407     61      10  293723     -0.20256    0.00052505     -0.20308
BBS2              16   56504301   56554008    102      13  293723     -0.36988    0.00052505      -0.3704
MT4               16   56598961   56602869     17       7  293723     -0.19732    0.00052505     -0.19785
MT3               16   56623267   56625000      6       3  293723      -1.9338    0.00052505      -1.9343
MT2A              16   56642478   56643409      4       2  293723      -1.8267    0.00052505      -1.8273
MT1E              16   56659557   56661024      6       3  293723       0.3963    0.00052505      0.39578
MT1M              16   56666534   56667898      8       3  293723      0.42599    0.00052505      0.42546
MT1A              16   56672578   56673999      8       2  293723       1.1725    0.00052505        1.172
MT1B              16   56685811   56687116     11       3  293723      0.25007    0.00052505      0.24955
MT1F              16   56691855   56693215      3       2  293723      0.22639    0.00052505      0.22587
MT1G              16   56700653   56701977     10       5  293723     -0.38813    0.00052505     -0.38865
MT1H              16   56703726   56705041      5       3  293723      0.26915    0.00052505      0.26862
MT1X              16   56716382   56718108      9       3  293723     -0.33304    0.00052505     -0.33356
NUP93             16   56764017   56882637    225      29  293723       1.7977    0.00052505       1.7971
SLC12A3           16   56899119   56949762    231      29  293723      0.69157    0.00052505      0.69105
HERPUD1           16   56965974   56977793     29       6  293723      -1.6088    0.00052505      -1.6093
CETP              16   56995835   57017757     81      17  293723     -0.74485    0.00052505     -0.74537
NLRC5             16   57023469   57117438    359      61  293723     -0.60941    0.00052505     -0.60994
CPNE2             16   57126455   57182281    212      42  293723      0.58163    0.00052505       0.5811
FAM192A           16   57186378   57220387     50      10  293723      0.74294    0.00052505      0.74242
RSPRY1            16   57220026   57274385     99      14  293723      0.41966    0.00052505      0.41914
ARL2BP            16   57279037   57287547     12       3  293723       1.0751    0.00052505       1.0746
PLLP              16   57290009   57318584     92      13  293723      0.76372    0.00052505       0.7632
CCL22             16   57392695   57400102     28       8  293723     -0.73872    0.00052505     -0.73925
CX3CL1            16   57406414   57418956     36       9  293723    -0.094956    0.00052505    -0.095481
CCL17             16   57438679   57449974     43      11  293723      -1.0063    0.00052505      -1.0068
CIAPIN1           16   57462081   57481439     69      15  293723     -0.50682    0.00052505     -0.50735
COQ9              16   57481337   57495187     29       9  293723     -0.39082    0.00052505     -0.39135
POLR2C            16   57496551   57505921     24       8  293723     -0.33193    0.00052505     -0.33246
DOK4              16   57505870   57520385     46      13  293723     -0.65564    0.00052505     -0.65616
CCDC102A          16   57546090   57570477     74      14  293723      0.12952    0.00052505      0.12899
ADGRG5            16   57576333   57611101    105      15  293723     -0.30068    0.00052505     -0.30121
ADGRG1            16   57653442   57698944    174      36  293723       0.2672    0.00052505      0.26668
ADGRG3            16   57702099   57723290     91      20  293723       1.3187    0.00052505       1.3182
DRC7              16   57728713   57765367    103      15  293723      0.22272    0.00052505       0.2222
KATNB1            16   57769623   57791162     72      16  293723      -1.5838    0.00052505      -1.5843
KIFC3             16   57792129   57896957    384      44  293723       0.1578    0.00052505      0.15728
LOC388282         16   57844549   57850831     24       8  293723      -1.4054    0.00052505      -1.4059
CNGB1             16   57916244   58005020    309      54  293723       1.1575    0.00052505        1.157
TEPP              16   58010339   58022020     38       7  293723      0.73372    0.00052505       0.7332
ZNF319            16   58028572   58034551     12       4  293723      0.38318    0.00052505      0.38266
USB1              16   58033450   58055527     43       8  293723     -0.58031    0.00052505     -0.58083
MMP15             16   58059282   58080805     32       8  293723    -0.047317    0.00052505    -0.047842
CFAP20            16   58147496   58163296     41       6  293723    -0.094462    0.00052505    -0.094987
CSNK2A2           16   58191811   58231782    134      13  293723     -0.60378    0.00052505      -0.6043
CCDC113           16   58283840   58317740    136      12  293723      -0.7017    0.00052505     -0.70222
PRSS54            16   58313901   58328951     72       5  293723     -0.17152    0.00052505     -0.17205
GINS3             16   58426298   58440048     36      10  293723     -0.40946    0.00052505     -0.40999
NDRG4             16   58497549   58547523    132      38  293723     -0.70653    0.00052505     -0.70706
SETD6             16   58549383   58554431     13       3  293723       1.3791    0.00052505       1.3786
CNOT1             16   58553850   58663790    318      15  293723      0.70977    0.00052505      0.70925
SLC38A7           16   58700298   58718674     67      11  293723       2.5734    0.00052505       2.5729
GOT2              16   58741035   58768246    106      13  293723     -0.74751    0.00052505     -0.74803
LOC729159         16   60392359   60393667      7       4  293723       -1.668    0.00052505      -1.6685
CDH8              16   61681169   62070939    834      55  293723       2.3434    0.00052505       2.3429
CDH11             16   64916794   65160015    838      37  293723      -1.1723    0.00052505      -1.1729
CDH5              16   66400525   66438689     99      16  293723    -0.089759    0.00052505    -0.090284
BEAN1             16   66461200   66527432    134      23  293723      0.19934    0.00052505      0.19881
TK2               16   66541906   66584315     88       6  293723      -1.0445    0.00052505       -1.045
CKLF              16   66586466   66603832     31       4  293723     -0.31163    0.00052505     -0.31216
CKLF-CMTM1        16   66586466   66613038     49       4  293723     -0.50306    0.00052505     -0.50359
CMTM1             16   66599849   66613038     25       3  293723     -0.65444    0.00052505     -0.65496
CMTM2             16   66613351   66622178     23       4  293723      0.35938    0.00052505      0.35885
CMTM3             16   66637935   66647795     27       6  293723     -0.10674    0.00052505     -0.10726
CMTM4             16   66648653   66730610    165      12  293723     -0.39086    0.00052505     -0.39139
DYNC1LI2          16   66754796   66785526     56       5  293723      0.60699    0.00052505      0.60647
CCDC79            16   66788879   66835523     79       6  293723       0.3718    0.00052505      0.37128
NAE1              16   66836781   66864880     45       8  293723      0.39782    0.00052505       0.3973
CA7               16   66878282   66888052     13       3  293723      0.18617    0.00052505      0.18565
PDP2              16   66914360   66925004     17       4  293723       1.4254    0.00052505       1.4248
CDH16             16   66942025   66952887     13       4  293723      0.54001    0.00052505      0.53948
RRAD              16   66955582   66959439      5       2  293723     -0.36919    0.00052505     -0.36971
FAM96B            16   66965958   66968326      3       2  293723     -0.58951    0.00052505     -0.59004
CES2              16   66968347   66978999     12       5  293723      0.42833    0.00052505      0.42781
CES3              16   66995132   67009052     16       7  293723      -0.7277    0.00052505     -0.72823
CES4A             16   67022491   67043661     18       6  293723     0.099396    0.00052505     0.098871
CBFB              16   67063050   67134961     82       9  293723    -0.085653    0.00052505    -0.086178
C16orf70          16   67143801   67182442     37      10  293723     -0.35838    0.00052505      -0.3589
B3GNT9            16   67182005   67184902      1       1  293723     -0.56314    0.00052505     -0.56366
TRADD             16   67188088   67193812      3       1  293723      0.59427    0.00052505      0.59374
FBXL8             16   67193891   67198077      2       1  293723       2.4001    0.00052505       2.3995
HSF4              16   67197288   67203848      4       2  293723      0.37203    0.00052505      0.37151
NOL3              16   67204400   67209640      6       3  293723      -0.3296    0.00052505     -0.33013
KIAA0895L         16   67209505   67217883     10       4  293723     0.012744    0.00052505     0.012219
EXOC3L1           16   67217652   67224112     11       4  293723      0.10915    0.00052505      0.10862
E2F4              16   67226068   67232821     10       3  293723     -0.85608    0.00052505     -0.85661
ELMO3             16   67233014   67237932     11       3  293723     -0.11829    0.00052505     -0.11881
LRRC29            16   67241042   67260901     21       4  293723     -0.19669    0.00052505     -0.19722
TMEM208           16   67261006   67263182      1       1  293723      0.98114    0.00052505      0.98061
FHOD1             16   67263292   67281425     22       7  293723      0.53466    0.00052505      0.53413
SLC9A5            16   67282855   67306094     25       7  293723       1.1612    0.00052505       1.1606
PLEKHG4           16   67311413   67323403     18       7  293723      0.70425    0.00052505      0.70373
KCTD19            16   67323338   67360664     43       8  293723       1.0597    0.00052505       1.0592
LRRC36            16   67360747   67419109    107      12  293723      0.21922    0.00052505      0.21869
TPPP3             16   67423710   67427449      9       3  293723      0.40892    0.00052505       0.4084
ZDHHC1            16   67428322   67450339     38       9  293723      0.14328    0.00052505      0.14275
HSD11B2           16   67465036   67471456      9       3  293723     -0.21524    0.00052505     -0.21577
ATP6V0D1          16   67471917   67515089     50      11  293723      0.52045    0.00052505      0.51993
AGRP              16   67516474   67517716      3       1  293723      0.37959    0.00052505      0.37906
FAM65A            16   67562717   67580691     24       7  293723     -0.58882    0.00052505     -0.58935
CTCF              16   67596310   67673088    103      17  293723     -0.17698    0.00052505     -0.17751
RLTPR             16   67679030   67691472     17       4  293723     0.074313    0.00052505     0.073788
ACD               16   67691415   67694718      5       2  293723      0.26158    0.00052505      0.26106
PARD6A            16   67694851   67696681      1       1  293723       0.5463    0.00052505      0.54577
ENKD1             16   67696850   67700628      3       2  293723       1.4053    0.00052505       1.4048
C16orf86          16   67700662   67702661      1       1  293723      0.47748    0.00052505      0.47695
