# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ARRDC4            15   98503933   98517068     70      17  372668      -1.2572    0.00090455      -1.2581
FAM169B           15   98980391   99057611    320      29  374421      -1.5843    0.00090455      -1.5853
IGF1R             15   99192272   99507759   1133     140  375074     -0.76473    0.00090455     -0.76563
PGPEP1L           15   99511459   99551024    166      26  373854     -0.63415    0.00090455     -0.63505
SYNM              15   99645286   99675800    178      28  375643     -0.36002    0.00090455     -0.36093
TTC23             15   99676528   99791431    393      41  375643     -0.95214    0.00090455     -0.95304
LRRC28            15   99791567   99930934    481      37  375785      0.05867    0.00090455     0.057766
MEF2A             15  100106133  100256688    322      28  374612       2.2576    0.00090455       2.2567
LYSMD4            15  100267610  100273766     29      10  373931       2.8436    0.00090455       2.8427
ADAMTS17          15  100511643  100882183   2055     156  373101      -1.6144    0.00090455      -1.6153
CERS3             15  100940600  101084925    729      38  375672      -1.4312    0.00090455      -1.4321
LINS              15  101109428  101142445    167      22  374497      -2.1149    0.00090455      -2.1158
ASB7              15  101142755  101191906    142      28  373073      -1.7663    0.00090455      -1.7672
ALDH1A3           15  101419897  101456831     84      14  374200      -1.8785    0.00090455      -1.8794
LRRK1             15  101459460  101610317    658      57  374789     -0.93425    0.00090455     -0.93515
CHSY1             15  101715928  101792137    321      27  374215      -1.0763    0.00090455      -1.0772
VIMP              15  101811214  101817700     19       9  372732     -0.48589    0.00090455     -0.48679
SNRPA1            15  101821715  101835481     58       8  372721      0.77888    0.00090455      0.77798
PCSK6             15  101844133  102030187    936     125  373678       1.6746    0.00090455       1.6737
TM2D3             15  102173429  102192594     39      13  374474     -0.11327    0.00090455     -0.11417
TARSL2            15  102193955  102264807    164      23  375157     -0.82311    0.00090455     -0.82402
LOC100128108      15  102277297  102287544     16       6  372471     -0.98904    0.00090455     -0.98995
OR4F6             15  102345923  102346861      2       1  372903    -0.085847    0.00090455    -0.086751
OR4F15            15  102358390  102359328      4       2  372903       1.5176    0.00090455       1.5167
POLR3K            16      96979     103632     20       4  370443     -0.25902    0.00090455     -0.25993
SNRNP25           16     103829     107669     13       4  370974      0.15491    0.00090455        0.154
RHBDF1            16     108058     126354     61      13  372327       1.7584    0.00090455       1.7575
MPG               16     127018     135850     24       6  373688       1.8037    0.00090455       1.8028
NPRL3             16     135800     188697    132      22  374013      0.45371    0.00090455      0.45281
HBZ               16     192921     204504     40      12  369851     -0.65134    0.00090455     -0.65224
HBM               16     215973     216767      2       1  371959     -0.34602    0.00090455     -0.34693
HBA1              16     226679     227520      1       1  370062     -0.36771    0.00090455     -0.36862
HBQ1              16     230333     231178      5       3  370082      -1.5845    0.00090455      -1.5854
LUC7L             16     238970     279449    101      21  373113     -0.62949    0.00090455      -0.6304
ITFG3             16     284758     318960    123      23  372807      -1.1832    0.00090455      -1.1842
RGS11             16     318300     325941     26      12  372770      0.38081    0.00090455      0.37991
ARHGDIG           16     330606     333003      3       1  365741      0.14936    0.00090455      0.14846
PDIA2             16     333118     337215     35      18  373875     -0.43435    0.00090455     -0.43526
AXIN1             16     337440     405244    364      43  372692      -2.7924    0.00090455      -2.7933
MRPL28            16     417384     420584     25      10  372915      -1.6274    0.00090455      -1.6283
TMEM8A            16     420776     431950     76      13  372938      -1.7497    0.00090455      -1.7506
NME4              16     446752     450754     22       7  369286      -1.9821    0.00090455       -1.983
DECR2             16     451858     462487     34       9  373911      -1.2529    0.00090455      -1.2538
RAB11FIP3         16     475649     572485    314      30  372059      -1.3806    0.00090455      -1.3815
CAPN15            16     577816     604636     85      20  371593     -0.85667    0.00090455     -0.85758
PRR35             16     609836     615529     10       4  368980       2.2553    0.00090455       2.2544
NHLRC4            16     617032     619495      2       1  372147       1.0045    0.00090455       1.0035
PIGQ              16     619968     634136     64       6  375035       1.4819    0.00090455        1.481
RAB40C            16     639357     679273    150      16  375101       2.1844    0.00090455       2.1835
WFIKKN1           16     681012     684116      8       3  372560       1.1981    0.00090455       1.1972
C16orf13          16     684429     686371      2       1  367726     -0.53275    0.00090455     -0.53365
FAM195A           16     691849     698474     19       7  369792       1.1899    0.00090455        1.189
WDR90             16     699363     717833     91      10  373127     -0.86574    0.00090455     -0.86664
RHOT2             16     718083     724174     27       8  372078     0.044252    0.00090455     0.043347
RHBDL1            16     725666     728268      3       2  369050       1.0148    0.00090455       1.0139
STUB1             16     730115     732768      6       3  374858      0.22606    0.00090455      0.22516
JMJD8             16     731667     734440      9       5  374688      0.21854    0.00090455      0.21763
WDR24             16     734622     740608     15       4  374230     -0.47821    0.00090455     -0.47911
FBXL16            16     742500     755825     42      10  373184     -0.56963    0.00090455     -0.57053
METRN             16     765173     769655     21       6  374080      -0.6155    0.00090455      -0.6164
FAM173A           16     770581     772655      9       3  371614      0.39822    0.00090455      0.39732
CCDC78            16     772582     776880     24       8  371416      0.22706    0.00090455      0.22616
HAGHL             16     776958     779715      9       3  375328     -0.22478    0.00090455     -0.22569
NARFL             16     779753     790997     42      10  372885     -0.74256    0.00090455     -0.74346
MSLN              16     810765     818865     57      19  370579      -2.0088    0.00090455      -2.0097
RPUSD1            16     834974     838383     33      12  372234     -0.34259    0.00090455      -0.3435
CHTF18            16     838622     848074     95      22  372360     -0.64993    0.00090455     -0.65084
GNG13             16     848041     850733     21       7  372058     -0.10651    0.00090455     -0.10742
PRR25             16     855443     863861     56      18  370864     -0.46639    0.00090455     -0.46729
LMF1              16     903634    1031318    718      44  372925      0.76563    0.00090455      0.76472
SOX8              16    1031808    1036979     25       7  371550    -0.043156    0.00090455    -0.044061
SSTR5             16    1122756    1131454     40      13  369079      -2.0194    0.00090455      -2.0203
C1QTNF8           16    1138226    1146244     35       6  371318      0.58939    0.00090455      0.58849
CACNA1H           16    1203241    1271772    279      57  370592      0.17493    0.00090455      0.17402
TPSG1             16    1271651    1275254     37      13  371149     0.064851    0.00090455     0.063946
TPSB2             16    1278336    1280185      1       1  369858      0.81751    0.00090455      0.81661
TPSD1             16    1306273    1308494     12       5  371197     0.076189    0.00090455     0.075285
UBE2I             16    1357420    1377019    141      17  374509      -1.2428    0.00090455      -1.2437
BAIAP3            16    1383606    1399442     68      26  370109     -0.57862    0.00090455     -0.57952
TSR3              16    1399241    1401873     12       7  372370     -0.58238    0.00090455     -0.58329
GNPTG             16    1401900    1413352     37      17  372083      -0.7422    0.00090455     -0.74311
UNKL              16    1413206    1464750    181      35  373140     -0.95725    0.00090455     -0.95816
C16orf91          16    1469745    1470801      1       1  372903      0.40617    0.00090455      0.40526
CCDC154           16    1484389    1494490     81      18  370800       1.8013    0.00090455       1.8004
CLCN7             16    1494934    1525085    206      25  372320      0.77342    0.00090455      0.77251
PTX4              16    1535940    1538468     26       7  372376     -0.29976    0.00090455     -0.30067
TELO2             16    1543352    1560460     62      14  372786     -0.41703    0.00090455     -0.41794
IFT140            16    1560428    1662109    470      40  374823     -0.54577    0.00090455     -0.54667
TMEM204           16    1578742    1605581    139      24  375445     -0.75551    0.00090455     -0.75641
CRAMP1L           16    1662495    1727909    243      32  374160     -0.92326    0.00090455     -0.92416
HN1L              16    1728201    1752073     69      19  374044      -1.3821    0.00090455       -1.383
MAPK8IP3          16    1756184    1820318    233      42  372862     -0.71036    0.00090455     -0.71127
NME3              16    1820321    1821743      3       2  372322      0.02835    0.00090455     0.027445
MRPS34            16    1821891    1823152      7       3  371031     -0.50224    0.00090455     -0.50314
EME2              16    1823223    1826628     21      13  372032      0.80812    0.00090455      0.80722
SPSB3             16    1826713    1832582     19       9  374345     -0.12141    0.00090455     -0.12231
NUBP2             16    1832931    1839192     46      17  373225      -1.3112    0.00090455      -1.3121
IGFALS            16    1840414    1844909     35       7  373209      0.43951    0.00090455      0.43861
HAGH              16    1859104    1877195    190      17  374073      -1.8007    0.00090455      -1.8016
FAHD1             16    1877225    1890208    128       5  375062      -1.7174    0.00090455      -1.7183
MEIOB             16    1883984    1922179    351       9  375590      -1.7927    0.00090455      -1.7936
HS3ST6            16    1961464    1968231     58      10  373610     -0.17633    0.00090455     -0.17723
MSRB1             16    1988234    1993294      9       3  367836       1.2863    0.00090455       1.2854
RPL3L             16    1994580    2004679     22      10  371230       1.8792    0.00090455       1.8783
NDUFB10           16    2009517    2011976     27       6  372901       1.2314    0.00090455       1.2305
RPS2              16    2012059    2014827     21       5  373447       1.8875    0.00090455       1.8866
RNF151            16    2016843    2018976     12       3  372638       0.7175    0.00090455       0.7166
TBL3              16    2022064    2028751     44       8  372373       2.8149    0.00090455        2.814
NOXO1             16    2028918    2031704     10       3  371766       2.4896    0.00090455       2.4886
GFER              16    2034150    2037750     22       5  371929       1.9403    0.00090455       1.9393
SYNGR3            16    2039946    2044276      8       3  372384       2.4488    0.00090455       2.4479
ZNF598            16    2047653    2059822     65      14  372009       1.6837    0.00090455       1.6828
NPW               16    2069521    2070756      6       2  371192        1.349    0.00090455       1.3481
SLC9A3R2          16    2076869    2089027     27      10  369725       1.8778    0.00090455       1.8769
NTHL1             16    2089816    2097931     14       7  371417      0.54528    0.00090455      0.54438
TSC2              16    2097472    2138713    113      38  370863     -0.25099    0.00090455     -0.25189
PKD1              16    2138709    2185899     93      18  371259     0.073709    0.00090455     0.072805
RAB26             16    2198145    2204141      9       5  371469    -0.019765    0.00090455     -0.02067
TRAF7             16    2205763    2228130     33      13  370955     -0.13399    0.00090455     -0.13489
CASKIN1           16    2227184    2246479     26       9  371846       2.0361    0.00090455       2.0352
MLST8             16    2255178    2259418      9       3  372519       1.6209    0.00090455         1.62
BRICD5            16    2259254    2263541     19       6  371291       1.8061    0.00090455       1.8052
PGP               16    2261603    2264822     14       5  373469       1.8184    0.00090455       1.8175
E4F1              16    2273490    2285743     28      10  372569      0.82049    0.00090455      0.81958
DNASE1L2          16    2286253    2288712     10       6  371204      0.91726    0.00090455      0.91635
ECI1              16    2289873    2302296     36       7  371004       1.1221    0.00090455       1.1212
RNPS1             16    2303100    2318413     33       8  373090     -0.63066    0.00090455     -0.63156
ABCA3             16    2325879    2390747    102      22  373791      0.94739    0.00090455      0.94649
CCNF              16    2479395    2508859     93      11  374056     -0.70008    0.00090455     -0.70099
C16orf59          16    2510115    2514964      7       5  371362      0.55487    0.00090455      0.55397
NTN3              16    2521500    2524146      1       1  372903      -1.4113    0.00090455      -1.4122
TBC1D24           16    2525146    2555734     50      13  371127      0.45509    0.00090455      0.45419
ATP6V0C           16    2563727    2570224     15       3  372647      0.36833    0.00090455      0.36743
AMDHD2            16    2570363    2580955     17       5  372359        -0.12    0.00090455     -0.12091
CEMP1             16    2580036    2581409      5       3  371767      -2.1292    0.00090455      -2.1301
PDPK1             16    2587965    2653191     30      10  371374       0.8397    0.00090455      0.83879
KCTD5             16    2732495    2759031     41       8  376249      0.85424    0.00090455      0.85333
PRSS27            16    2762423    2770552      2       1  372903     -0.20423    0.00090455     -0.20513
SRRM2             16    2802330    2821413     51      18  372514       2.8672    0.00090455       2.8663
TCEB2             16    2821415    2827297     18       3  373271       1.6596    0.00090455       1.6587
PRSS33            16    2833954    2837943      7       2  367738       1.0506    0.00090455       1.0497
PRSS41            16    2848486    2855133     10       7  371159       0.9096    0.00090455       0.9087
PRSS21            16    2867164    2871723     11       5  374730     -0.26958    0.00090455     -0.27048
ZG16B             16    2880173    2882285      7       1  381047      -1.1534    0.00090455      -1.1543
PRSS22            16    2902728    2908625     15       6  370015      0.73706    0.00090455      0.73616
FLYWCH2           16    2932924    2949383     90      14  372427     -0.64305    0.00090455     -0.64396
FLYWCH1           16    2961943    3001209    228      33  370537     -0.70199    0.00090455     -0.70289
KREMEN2           16    3014217    3018384     17       5  371703         1.25    0.00090455       1.2491
PKMYT1            16    3018101    3030540     27      11  372743      0.23396    0.00090455      0.23306
PAQR4             16    3019342    3023485     10       6  371291     -0.40341    0.00090455     -0.40432
CLDN9             16    3062457    3064506      7       4  374477       -1.354    0.00090455      -1.3549
CLDN6             16    3064713    3068188     13       6  373471      0.38566    0.00090455      0.38476
TNFRSF12A         16    3070313    3072384      5       2  371308      0.30517    0.00090455      0.30426
HCFC1R1           16    3072626    3074287      3       1  372251      0.12538    0.00090455      0.12448
THOC6             16    3074032    3077756     14       7  372067      -0.9609    0.00090455      -0.9618
CCDC64B           16    3077683    3086950     36       9  370564      0.74243    0.00090455      0.74152
MMP25             16    3096682    3110727     58      14  370410      0.66692    0.00090455      0.66601
IL32              16    3115313    3119668     13       9  373376     -0.40362    0.00090455     -0.40452
ZSCAN10           16    3138895    3149293     36      10  373430     0.017362    0.00090455     0.016458
ZNF205            16    3162563    3170528     28       7  376534     -0.69559    0.00090455     -0.69649
ZNF213            16    3185057    3192805     28      12  373128    -0.064804    0.00090455    -0.065709
CASP16            16    3194016    3199961     24       4  373751     -0.14861    0.00090455     -0.14952
OR1F1             16    3254247    3255185      4       2  381364      -3.5363    0.00090455      -3.5372
ZNF200            16    3272325    3286221     47      12  374555       -1.155    0.00090455      -1.1559
MEFV              16    3292028    3306648     52       9  375233      -1.3688    0.00090455      -1.3697
ZNF263            16    3333380    3351401     25       6  375419      0.20065    0.00090455      0.19974
TIGD7             16    3348808    3355439     18       5  372787       0.2342    0.00090455      0.23329
ZNF75A            16    3355406    3372935     68       9  374875     -0.14608    0.00090455     -0.14699
OR2C1             16    3405889    3406924      8       4  381051     0.065731    0.00090455     0.064827
MTRNR2L4          16    3421053    3422283      8       3  378886     -0.77057    0.00090455     -0.77148
ZSCAN32           16    3431661    3451065     67      15  375453     -0.57648    0.00090455     -0.57738
ZNF174            16    3451190    3459364     29      10  373942     0.066023    0.00090455     0.065118
ZNF597            16    3486110    3493490     48       9  375834      0.51591    0.00090455        0.515
NAA60             16    3493611    3536963    236      29  373578      0.32308    0.00090455      0.32217
C16orf90          16    3543484    3545758     12       5  371268       1.2602    0.00090455       1.2593
CLUAP1            16    3550945    3589048    171      25  372916       1.0068    0.00090455       1.0059
NLRC3             16    3589033    3627392    164      21  372628       1.1164    0.00090455       1.1155
SLX4              16    3631182    3661585    151      14  373526      0.96495    0.00090455      0.96404
DNASE1            16    3661772    3712689    178      26  372786       1.9043    0.00090455       1.9034
TRAP1             16    3708038    3767598    235      53  371784       1.8912    0.00090455       1.8903
CREBBP            16    3775055    3930121    361      25  372661      0.25823    0.00090455      0.25732
ADCY9             16    4012650    4166186    702      91  372349      0.29638    0.00090455      0.29547
SRL               16    4239375    4292081    222      39  372231    -0.074251    0.00090455    -0.075155
TFAP4             16    4307187    4323001     26       5  372037      0.16535    0.00090455      0.16445
GLIS2             16    4366240    4389598     66      24  370559      0.16294    0.00090455      0.16204
PAM16             16    4390252    4401373     37      15  371982     0.013309    0.00090455     0.012404
CORO7-PAM16       16    4390252    4466962    274      33  372698     -0.51067    0.00090455     -0.51157
CORO7             16    4404543    4466962    225      38  372782     -0.47419    0.00090455     -0.47509
VASN              16    4421849    4433529     39      12  371711     0.094408    0.00090455     0.093503
DNAJA3            16    4475806    4506776     99      18  373800     -0.23444    0.00090455     -0.23534
NMRAL1            16    4511690    4524896     60       9  373687      0.48913    0.00090455      0.48823
HMOX2             16    4524719    4560348    138      16  374121      0.52048    0.00090455      0.51958
CDIP1             16    4560676    4588816     94      16  374668      0.34623    0.00090455      0.34532
C16orf96          16    4606330    4650435    108      21  373224      0.28333    0.00090455      0.28243
UBALD1            16    4658884    4664927     20      11  372380     -0.91038    0.00090455     -0.91128
MGRN1             16    4674825    4740975    375      37  372048      -1.7998    0.00090455      -1.8007
NUDT16L1          16    4743526    4745860      7       4  372462      -1.0602    0.00090455      -1.0611
ANKS3             16    4746500    4784378    171      29  372520      -1.5712    0.00090455      -1.5721
C16orf71          16    4784289    4799397     65       8  377197      -0.5852    0.00090455      -0.5861
ZNF500            16    4800815    4817219     93      17  372734      -1.2106    0.00090455      -1.2115
SEPT12            16    4827615    4838522     74      13  372373       1.5693    0.00090455       1.5684
SMIM22            16    4838398    4846492     36      14  371767       1.8208    0.00090455       1.8199
ROGDI             16    4846963    4852951     18       6  371170       1.7992    0.00090455       1.7983
GLYR1             16    4853204    4897383    196      40  373753       2.4101    0.00090455       2.4092
UBN1              16    4896666    4932363    168      29  376636       3.3205    0.00090455       3.3196
PPL               16    4932508    4987136    292      48  372964       1.8209    0.00090455         1.82
SEC14L5           16    5008318    5069156    259      35  372542       1.3636    0.00090455       1.3627
NAGPA             16    5074845    5083942     38      13  371002       2.0335    0.00090455       2.0326
C16orf89          16    5092925    5116146     86      20  371970     -0.24833    0.00090455     -0.24923
ALG1              16    5121810    5137380     73      14  369185     -0.78722    0.00090455     -0.78813
EEF2KMT           16    5134301    5147789     52      17  368590     -0.54221    0.00090455     -0.54311
RBFOX1            16    5289469    7763342  16770     691  373942       2.9699    0.00090455        2.969
TMEM114           16    8619502    8622226     13       5  371267       1.2337    0.00090455       1.2328
METTL22           16    8715497    8740079     77      19  373880      0.30926    0.00090455      0.30835
ABAT              16    8768444    8878432    670      96  372418      -1.9521    0.00090455       -1.953
TMEM186           16    8889037    8891505     13       5  378550      -1.4485    0.00090455      -1.4494
PMM2              16    8891670    8943194    249      33  373390     -0.99131    0.00090455     -0.99221
CARHSP1           16    8946799    8962869    107      23  373235     -0.16293    0.00090455     -0.16384
USP7              16    8985951    9057341    221      27  375873      0.68698    0.00090455      0.68608
C16orf72          16    9185537    9213555     86      18  374024       1.4916    0.00090455       1.4907
GRIN2A            16    9847265   10276611   2126      74  376415      -2.2417    0.00090455      -2.2426
ATF7IP2           16   10479912   10577495    356      25  373752      -1.0992    0.00090455      -1.1001
EMP2              16   10622279   10674539    215      52  370512     -0.32146    0.00090455     -0.32236
TEKT5             16   10721358   10788802    527      50  373941        0.224    0.00090455      0.22309
NUBP1             16   10837643   10863208     73      14  373501      -1.5052    0.00090455      -1.5062
TVP23A            16   10855221   10912651    120      29  371855       -2.418    0.00090455       -2.419
CIITA             16   10971055   11018840    128      26  371212     -0.55333    0.00090455     -0.55423
DEXI              16   11022748   11036257     28      11  373455       1.5417    0.00090455       1.5408
CLEC16A           16   11038345   11276046    903      45  375988      0.46372    0.00090455      0.46281
SOCS1             16   11348274   11350039      5       3  370530     -0.03822    0.00090455    -0.039125
TNP2              16   11361714   11363160      8       4  377904      0.11841    0.00090455       0.1175
PRM3              16   11367141   11367452      4       2  377178       1.5854    0.00090455       1.5845
PRM2              16   11369493   11370337      4       2  369893      0.24754    0.00090455      0.24664
PRM1              16   11374693   11375192      4       2  375848      -0.9041    0.00090455       -0.905
RMI2              16   11439311   11445617     40       8  373816      0.29594    0.00090455      0.29504
LOC400499         16   11536047   11585611    329      23  373274      -1.8088    0.00090455      -1.8097
LITAF             16   11641578   11681322    171      26  371111     -0.50081    0.00090455     -0.50171
SNN               16   11762289   11773015     43       7  372549     -0.67045    0.00090455     -0.67135
TXNDC11           16   11772939   11836707    195      24  375005     -0.15357    0.00090455     -0.15447
ZC3H7A            16   11844442   11891114    145      28  373744     -0.22479    0.00090455      -0.2257
RSL1D1            16   11928053   11945442     47      10  374018       1.9144    0.00090455       1.9135
GSPT1             16   11961985   12010519    133      22  373981       1.4729    0.00090455        1.472
TNFRSF17          16   12058964   12061925     15       5  377819     -0.79896    0.00090455     -0.79987
SNX29             16   12070602   12668146   3413     172  374286       2.0379    0.00090455        2.037
LOC101929304      16   12664049   12668144     55      10  378456       0.1877    0.00090455       0.1868
CPPED1            16   12753656   12897744    585      58  374669       2.8145    0.00090455       2.8136
SHISA9            16   12995477   13334273   1553     118  374618       4.3077    0.00090455       4.3068
ERCC4             16   14014014   14046205     95      14  378267    -0.092908    0.00090455    -0.093812
MKL2              16   14165178   14360633    570      22  374011      -1.0092    0.00090455      -1.0101
PARN              16   14529557   14724128    390      37  372681       1.1948    0.00090455       1.1939
BFAR              16   14726668   14763093     62      25  371116      0.73532    0.00090455      0.73441
PLA2G10           16   14766405   14788526     16       7  370909      0.69003    0.00090455      0.68912
NOMO1             16   14927643   14990014      3       2  369343   -0.0046353    0.00090455   -0.0055399
PDXDC1            16   15068448   15131552     38      13  375421     -0.09261    0.00090455    -0.093515
NTAN1             16   15131710   15149936     59      13  374966      0.74507    0.00090455      0.74417
RRN3              16   15153879   15188168     79      20  373269     -0.37731    0.00090455     -0.37821
NPIPA5            16   15457481   15475344      1       1  360599      -1.4622    0.00090455      -1.4631
MPV17L            16   15489611   15503543     50      16  371839       1.7675    0.00090455       1.7666
C16orf45          16   15528325   15682116    425      55  372426       2.0822    0.00090455       2.0813
KIAA0430          16   15688226   15737023    158      50  374189     -0.45066    0.00090455     -0.45156
NDE1              16   15737124   15820210    321      42  373439     -0.89126    0.00090455     -0.89216
MYH11             16   15796992   15950887    648      74  374020     -0.88476    0.00090455     -0.88566
FOPNL             16   15959576   15982510    187       7  373888     -0.88524    0.00090455     -0.88615
ABCC1             16   16043434   16236931    717      63  375778      -0.9674    0.00090455      -0.9683
ABCC6             16   16243422   16318083    279      33  373233     -0.84427    0.00090455     -0.84517
NOMO3             16   16326389   16388668      4       2  371979     -0.70612    0.00090455     -0.70703
XYLT1             16   17196181   17564738   1500     150  373762      -1.9797    0.00090455      -1.9806
NOMO2             16   18511182   18573434      2       1  372903       2.2138    0.00090455       2.2129
RPS15A            16   18794277   18801656      8       4  377221     0.051092    0.00090455     0.050187
ARL6IP1           16   18802991   18812894     21       6  374466      -1.2146    0.00090455      -1.2155
SMG1              16   18816175   18937748    259      13  376086      -1.9485    0.00090455      -1.9494
TMC7              16   18995256   19075264    256      22  373639      0.60961    0.00090455      0.60871
COQ7              16   19078917   19091417     53      12  374303       1.0512    0.00090455       1.0503
ITPRIPL2          16   19125254   19132952     20       5  372005     -0.82065    0.00090455     -0.82155
SYT17             16   19179541   19279656    232      43  373134      -1.2786    0.00090455      -1.2795
CLEC19A           16   19297105   19322269    104      26  377043       1.9781    0.00090455       1.9772
TMC5              16   19421839   19510435    438      45  374356     -0.38992    0.00090455     -0.39083
GDE1              16   19513015   19533450     74      13  378212     -0.72064    0.00090455     -0.72154
CCP110            16   19535179   19564730    111      18  376773     -0.12631    0.00090455     -0.12722
C16orf62          16   19566737   19712485    688      63  374336     -0.64224    0.00090455     -0.64315
KNOP1             16   19717673   19729726     46       8  374298       0.2096    0.00090455      0.20869
IQCK              16   19727778   19869087    429      31  374310      0.30107    0.00090455      0.30016
GPRC5B            16   19870293   19897049     84      17  369597      -0.7121    0.00090455       -0.713
GPR139            16   20042981   20085100    215      36  375287     -0.47636    0.00090455     -0.47727
GP2               16   20320896   20339684     66      16  373936      -2.3194    0.00090455      -2.3203
UMOD              16   20344373   20364200     49       9  373147     -0.94591    0.00090455     -0.94681
PDILT             16   20370492   20416064    144      22  376127      -2.1523    0.00090455      -2.1532
ACSM5             16   20420850   20452290    175      12  372079      -1.9328    0.00090455      -1.9337
ACSM2A            16   20462846   20498991     82       7  375145      -1.4207    0.00090455      -1.4216
ACSM2B            16   20548080   20587695    136      20  373851       1.3012    0.00090455       1.3002
ACSM1             16   20634555   20709066    213      26  373925      -1.6581    0.00090455       -1.659
THUMPD1           16   20732498   20753405     48       7  378274       -1.831    0.00090455      -1.8319
ACSM3             16   20775312   20808479     74      13  376889      -1.3993    0.00090455      -1.4002
ERI2              16   20791515   20817798     50      16  378460      -1.2886    0.00090455      -1.2895
LOC81691          16   20817751   20860990     66      16  376466      -1.4974    0.00090455      -1.4983
DCUN1D3           16   20866219   20911561     83      15  376995      -1.3937    0.00090455      -1.3946
LYRM1             16   20911204   20936328     40      11  377766      -1.7672    0.00090455      -1.7681
DNAH3             16   20944476   21170762    609      47  374776     -0.32105    0.00090455     -0.32196
TMEM159           16   21169703   21191937     47      11  377797       1.0658    0.00090455       1.0649
ZP2               16   21208773   21225831     45      13  375719       -2.317    0.00090455      -2.3179
ANKS4B            16   21245016   21263750     34      11  370547      -1.4244    0.00090455      -1.4253
CRYM              16   21269839   21314404    118      13  375388      -1.8798    0.00090455      -1.8807
METTL9            16   21608543   21668792    142      16  374110       1.2514    0.00090455       1.2505
IGSF6             16   21652605   21663987     17       8  376448      0.96457    0.00090455      0.96367
OTOA              16   21689835   21772050    135      28  374309      0.69141    0.00090455      0.69051
UQCRC2            16   21964609   21994668     47      19  373885      -2.1414    0.00090455      -2.1423
PDZD9             16   21995186   22012431     28      15  373002      -1.4349    0.00090455      -1.4358
C16orf52          16   22019456   22095975    137      35  373661      -1.8106    0.00090455      -1.8115
VWA3A             16   22019462   22168287    284      52  373558      -1.4052    0.00090455      -1.4061
EEF2K             16   22217592   22300066    239      42  374542     -0.34004    0.00090455     -0.34095
POLR3E            16   22308696   22346424    108      18  374305     -0.75289    0.00090455     -0.75379
CDR2              16   22357257   22385938     32      11  374029     -0.52245    0.00090455     -0.52335
NPIPB5            16   22489791   22547856      1       1  372898      0.15526    0.00090455      0.15436
HS3ST2            16   22825860   22927659    290      45  375003     0.087233    0.00090455     0.086329
USP31             16   23072727   23160591    324      26  374599       1.5341    0.00090455       1.5332
SCNN1G            16   23194040   23228201    165      24  374875      0.42274    0.00090455      0.42183
SCNN1B            16   23313591   23392620    211      38  373032     -0.49679    0.00090455     -0.49769
COG7              16   23399814   23464583    110      13  376464     -0.25793    0.00090455     -0.25884
GGA2              16   23474863   23521815     94      14  376178     -0.76022    0.00090455     -0.76112
EARS2             16   23533334   23568696    115      14  375530     -0.63548    0.00090455     -0.63638
UBFD1             16   23568856   23585710     54      10  375832    -0.096097    0.00090455    -0.097001
NDUFAB1           16   23592335   23607639     51       9  374583      -1.1243    0.00090455      -1.1252
PALB2             16   23614481   23652678    108      11  373923     -0.16032    0.00090455     -0.16122
DCTN5             16   23652687   23685068    105      12  374118      0.27444    0.00090455      0.27354
PLK1              16   23690201   23701688     40       9  375758       0.3096    0.00090455       0.3087
ERN2              16   23701625   23724821     62      20  372773      0.26913    0.00090455      0.26823
CHP2              16   23765948   23770272     11       7  374686     0.016461    0.00090455     0.015556
PRKCB             16   23847300   24231932   1316     113  374346      -1.7292    0.00090455      -1.7301
CACNG3            16   24266874   24373737    411      73  374829      0.35493    0.00090455      0.35403
RBBP6             16   24550866   24584184     85      12  376049     -0.53049    0.00090455      -0.5314
TNRC6A            16   24741028   24837548    285      30  375999       0.9985    0.00090455      0.99759
SLC5A11           16   24857184   24922949    235      40  372748      -1.8085    0.00090455      -1.8095
ARHGAP17          16   24930710   25026695    279      24  374408      -1.8871    0.00090455       -1.888
LCMT1             16   25123047   25189551    117       9  376600     -0.80909    0.00090455        -0.81
AQP8              16   25228285   25240253     43       5  371423     -0.97901    0.00090455     -0.97991
ZKSCAN2           16   25247322   25269210     64      13  377648      0.11946    0.00090455      0.11856
HS3ST4            16   25703347   26149009   1892     196  374004        1.682    0.00090455       1.6811
C16orf82          16   27078219   27080487     18       3  372933        0.332    0.00090455       0.3311
KDM8              16   27214807   27233089     25       7  371851     -0.72464    0.00090455     -0.72555
NSMCE1            16   27236315   27280113    119      16  374350     -0.17457    0.00090455     -0.17548
IL4R              16   27325161   27376099    213      33  374910       0.4094    0.00090455       0.4085
IL21R             16   27413483   27463363    191      47  371650      0.36421    0.00090455       0.3633
GTF3C1            16   27471934   27561251    176      30  375626      0.11911    0.00090455       0.1182
KIAA0556          16   27561441   27791692    431      33  375509     -0.25515    0.00090455     -0.25605
GSG1L             16   27798850   28074830   1025     112  374183       -1.638    0.00090455      -1.6389
XPO6              16   28109297   28223281    139      12  374277     -0.56827    0.00090455     -0.56918
SBK1              16   28270041   28335170    105      24  370844    -0.040221    0.00090455    -0.041126
EIF3CL            16   28390900   28415162      1       1  372762     -0.62924    0.00090455     -0.63014
CLN3              16   28488600   28505897     26       7  372839      0.21629    0.00090455      0.21539
