# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
NLK               17   26369009   26523407     89      36  503      -1.3825    0.00034104      -1.3829
TMEM97            17   26646121   26655711     10       4  503     -0.66164    0.00034104     -0.66198
IFT20             17   26655351   26662515      7       4  503    -0.071669    0.00034104     -0.07201
TNFAIP1           17   26662548   26674035     18       7  503     -0.54382    0.00034104     -0.54416
POLDIP2           17   26673659   26684603     11       5  503      -0.5329    0.00034104     -0.53324
TMEM199           17   26684687   26689089      8       5  503      -2.3488    0.00034104      -2.3492
SEBOX             17   26691290   26692265      3       1  503     -0.32106    0.00034104      -0.3214
VTN               17   26694298   26697373      8       3  503      -1.2573    0.00034104      -1.2576
SARM1             17   26698683   26728062     59       8  503      -1.6314    0.00034104      -1.6318
SLC46A1           17   26721661   26733230     15       4  503     -0.62119    0.00034104     -0.62153
SLC13A2           17   26800664   26824799     37      14  503      -1.4339    0.00034104      -1.4342
FOXN1             17   26833249   26865175     78      12  503      -1.7159    0.00034104      -1.7162
UNC119            17   26873725   26879647      1       1  503       1.0617    0.00034104       1.0614
PIGS              17   26880405   26898887     17       6  503     -0.46105    0.00034104     -0.46139
ALDOC             17   26900133   26904282      2       1  503     -0.27042    0.00034104     -0.27076
SPAG5             17   26904583   26926056     16      11  503    -0.022202    0.00034104    -0.022543
SGK494            17   26934799   26941377      5       3  503     -0.10815    0.00034104     -0.10849
KIAA0100          17   26941458   26972177     26      11  503     -0.45544    0.00034104     -0.45578
SDF2              17   26975374   26989207     14       8  503     -0.66319    0.00034104     -0.66353
SUPT6H            17   26989221   27029255     33       7  503      -0.1053    0.00034104     -0.10564
PROCA1            17   27030214   27039127      9       3  503       1.0894    0.00034104       1.0891
RAB34             17   27041299   27045286      3       2  503     -0.34212    0.00034104     -0.34246
NARR              17   27043011   27044908      3       2  503     -0.34212    0.00034104     -0.34246
RPL23A            17   27047000   27051374      4       2  503     -0.92796    0.00034104      -0.9283
TLCD1             17   27051366   27053949      6       3  503      -0.8754    0.00034104     -0.87574
NEK8              17   27055822   27069784     18       7  503     -0.56185    0.00034104     -0.56219
TRAF4             17   27071023   27077976     11       5  503      -0.3396    0.00034104     -0.33995
FAM222B           17   27082996   27169857    141       9  503     -0.24485    0.00034104     -0.24519
ERAL1             17   27182043   27188072     14       2  503     -0.24502    0.00034104     -0.24537
FLOT2             17   27206356   27224715     25       6  503     -0.64943    0.00034104     -0.64977
DHRS13            17   27224799   27230089      7       3  503      0.44044    0.00034104       0.4401
PHF12             17   27232264   27278622     40      10  503     -0.34888    0.00034104     -0.34922
SEZ6              17   27281923   27333458     67      12  503      0.25228    0.00034104      0.25194
PIPOX             17   27369918   27384245     25       6  503       2.0382    0.00034104       2.0379
MYO18A            17   27400528   27507432    231      26  503       1.1141    0.00034104       1.1138
TIAF1             17   27400539   27402627      3       2  503    -0.086335    0.00034104    -0.086676
CRYBA1            17   27573875   27581512     16       5  503       1.6801    0.00034104       1.6798
NUFIP2            17   27582854   27621166     83      12  503       1.6103    0.00034104       1.6099
TAOK1             17   27717943   27878921    288      15  503     -0.80879    0.00034104     -0.80913
ABHD15            17   27887679   27894042      8       5  503    -0.061279    0.00034104    -0.061621
TP53I13           17   27894198   27900175     10       4  503      0.17858    0.00034104      0.17824
GIT1              17   27900487   27916610     27       8  503     -0.97038    0.00034104     -0.97072
ANKRD13B          17   27920527   27941779     27       9  503     -0.91624    0.00034104     -0.91659
CORO6             17   27941774   27949926      9       3  503      -1.6227    0.00034104      -1.6231
SSH2              17   27952956   28257231    385      16  503     -0.82535    0.00034104     -0.82569
EFCAB5            17   28256874   28435470    232      14  503     -0.44803    0.00034104     -0.44837
NSRP1             17   28443821   28513493     96       7  503      0.61925    0.00034104       0.6189
SLC6A4            17   28521337   28562986     70      13  503      0.56513    0.00034104      0.56479
BLMH              17   28575213   28619184     64      11  503      0.85654    0.00034104       0.8562
TMIGD1            17   28643351   28661065     34       6  503       3.0145    0.00034104       3.0141
CPD               17   28705942   28796675    112      10  503       2.7321    0.00034104       2.7317
GOSR1             17   28804426   28853832     64       8  503       2.6801    0.00034104       2.6797
TBC1D29           17   28884124   28890511     10       4  503       3.3063    0.00034104       3.3059
CRLF3             17   29109702   29151778    131       4  503       2.0635    0.00034104       2.0631
ATAD5             17   29159020   29222295    130       6  503       2.2935    0.00034104       2.2931
TEFM              17   29226001   29233286     17       3  503       2.3969    0.00034104       2.3965
ADAP2             17   29248698   29286340     51       9  503      0.47822    0.00034104      0.47788
RNF135            17   29296224   29326929     42       4  503     -0.61734    0.00034104     -0.61768
NF1               17   29421945   29704695    348       9  503     -0.73172    0.00034104     -0.73206
OMG               17   29621668   29624380      2       1  503      -0.7712    0.00034104     -0.77154
EVI2B             17   29629888   29641130     15       3  503     -0.65046    0.00034104      -0.6508
EVI2A             17   29643428   29648767     11       2  503      0.76626    0.00034104      0.76591
RAB11FIP4         17   29718642   29865232    401      51  503     -0.89373    0.00034104     -0.89407
COPRS             17   30178884   30186326     13       5  503      0.87411    0.00034104      0.87377
UTP6              17   30190190   30228729     98      11  503   -0.0082615    0.00034104   -0.0086025
SUZ12             17   30264044   30328057    152       5  503      0.73595    0.00034104      0.73561
LRRC37B           17   30348155   30380519     25       4  503      0.77756    0.00034104      0.77722
RHOT1             17   30469473   30552746    107      11  503       -1.289    0.00034104      -1.2893
RHBDL3            17   30593195   30651680    185      29  503       3.7239    0.00034104       3.7236
C17orf75          17   30655460   30677066     19       6  503       3.3271    0.00034104       3.3268
ZNF207            17   30677071   30697468     38       7  503       2.8113    0.00034104        2.811
PSMD11            17   30771481   30810337     38       8  503       3.4508    0.00034104       3.4504
CDK5R1            17   30814105   30818271      3       1  503        3.247    0.00034104       3.2466
MYO1D             17   30819628   31203902    791      61  503      0.97952    0.00034104      0.97918
TMEM98            17   31254928   31268667     41       8  503       -1.715    0.00034104      -1.7153
SPACA3            17   31318882   31324895     41      16  503     0.016322    0.00034104     0.015981
ASIC2             17   31340105   32483825   3803     285  503       1.2005    0.00034104       1.2001
CCL2              17   32582296   32584222      4       2  503      -1.8532    0.00034104      -1.8535
CCL7              17   32597235   32599261      3       2  503      -1.3119    0.00034104      -1.3122
CCL11             17   32612687   32615199      7       4  503      -1.5653    0.00034104      -1.5656
CCL8              17   32646066   32648421      5       1  503      0.75359    0.00034104      0.75325
CCL13             17   32683471   32685629      2       1  503      -1.2675    0.00034104      -1.2679
CCL1              17   32687347   32690252     13       4  503       -1.211    0.00034104      -1.2114
C17orf102         17   32901142   32906388     22       9  503      -1.7526    0.00034104      -1.7529
TMEM132E          17   32907768   32966337    130      30  503      0.47753    0.00034104      0.47718
CCT6B             17   33254878   33307968     77      19  503       1.6306    0.00034104       1.6302
ZNF830            17   33288549   33290205      4       2  503       1.6175    0.00034104       1.6172
LIG3              17   33307517   33332088     24       7  503      0.26112    0.00034104      0.26078
RFFL              17   33336131   33416348     80      16  503      0.23905    0.00034104      0.23871
RAD51D            17   33426811   33446888     30      11  503      -2.0871    0.00034104      -2.0874
FNDC8             17   33448598   33457751     15       6  503     -0.37891    0.00034104     -0.37925
NLE1              17   33458368   33469322     10       5  503    -0.061257    0.00034104    -0.061598
UNC45B            17   33474787   33516364    113      17  503     -0.86172    0.00034104     -0.86206
SLC35G3           17   33519539   33521412      6       2  503     -0.67605    0.00034104      -0.6764
SLFN5             17   33570086   33594768     89      15  503      -1.1997    0.00034104         -1.2
SLFN11            17   33677324   33700821     61      15  503     -0.61506    0.00034104      -0.6154
SLFN12            17   33738079   33760302     73      11  503    -0.090129    0.00034104     -0.09047
SLFN13            17   33762115   33775856     45      11  503     -0.57405    0.00034104     -0.57439
SLFN12L           17   33801942   33814758     50      10  503      -1.1191    0.00034104      -1.1195
SLFN14            17   33874728   33886783     54      11  503       -1.108    0.00034104      -1.1084
PEX12             17   33901814   33905656      7       4  503      0.38885    0.00034104       0.3885
AP2B1             17   33913918   34053436    401      23  503     -0.23658    0.00034104     -0.23692
RASL10B           17   34058679   34070540     25       7  503     -0.43608    0.00034104     -0.43642
GAS2L2            17   34071530   34079897     22       5  503      -1.5084    0.00034104      -1.5088
MMP28             17   34083316   34122711     78       9  503      -1.8928    0.00034104      -1.8931
C17orf50          17   34087890   34092098      9       3  503      -2.0113    0.00034104      -2.0117
TAF15             17   34136459   34174246     76       8  503      -2.0098    0.00034104      -2.0102
HEATR9            17   34181898   34195895     26       5  503      -1.4202    0.00034104      -1.4206
CCL5              17   34198495   34207377     14       4  503      -1.7454    0.00034104      -1.7457
RDM1              17   34245084   34257780     32       4  503       -1.939    0.00034104      -1.9394
LYZL6             17   34261522   34270714     41       6  503       -1.161    0.00034104      -1.1613
CCL16             17   34303529   34310373     20       5  503     -0.44133    0.00034104     -0.44167
CCL14             17   34310692   34313764     10       3  503      0.91043    0.00034104      0.91009
CCL15             17   34323476   34329084     21       6  503       1.6265    0.00034104       1.6261
CCL23             17   34340096   34345005     21       5  503    -0.017334    0.00034104    -0.017675
CCL18             17   34391643   34398841     16       5  503     -0.50867    0.00034104     -0.50901
CCL3              17   34415602   34417506      5       1  503      -1.1141    0.00034104      -1.1144
CCL4              17   34431220   34433014     11       2  503     -0.71936    0.00034104      -0.7197
ZNHIT3            17   34842471   34855154     21       5  503       2.0156    0.00034104       2.0152
MYO19             17   34851599   34891305     68      10  503      0.41046    0.00034104      0.41012
PIGW              17   34890849   34895217      5       2  503      0.31255    0.00034104       0.3122
GGNBP2            17   34900737   34946278     77      10  503       1.9258    0.00034104       1.9254
DHRS11            17   34948226   34957233     16       4  503       2.4902    0.00034104       2.4899
MRM1              17   34958010   34965407     14       4  503       2.1083    0.00034104        2.108
LHX1              17   35294772   35301915     13       4  503   -0.0043697    0.00034104   -0.0047108
AATF              17   35306175   35414171    134      11  503     -0.57789    0.00034104     -0.57823
ACACA             17   35441927   35766902    483      31  503      0.52303    0.00034104      0.52269
C17orf78          17   35732928   35749812     28      12  503     -0.96201    0.00034104     -0.96235
TADA2A            17   35766977   35839830    196      20  503     -0.17495    0.00034104     -0.17529
DUSP14            17   35849951   35873603     55      10  503     -0.11923    0.00034104     -0.11957
SYNRG             17   35874900   35969544    141      25  503       0.7183    0.00034104      0.71796
DDX52             17   35972363   36003493     44       9  503      0.29437    0.00034104      0.29402
HNF1B             17   36046434   36105096    162      41  503      -1.3716    0.00034104      -1.3719
MRPL45            17   36452989   36479101     30       4  503      -1.1088    0.00034104      -1.1092
GPR179            17   36481493   36499693     24       5  503     -0.60425    0.00034104     -0.60459
SOCS7             17   36508007   36561846     87       9  503      0.87478    0.00034104      0.87444
ARHGAP23          17   36584720   36668628    266      30  503     -0.55059    0.00034104     -0.55093
SRCIN1            17   36686259   36762183    138      20  503       -1.338    0.00034104      -1.3383
C17orf96          17   36827956   36831187      3       2  503       1.1119    0.00034104       1.1116
MLLT6             17   36861873   36886056     25      11  503       1.0927    0.00034104       1.0923
CISD3             17   36886510   36891858     11       5  503      0.24899    0.00034104      0.24865
PCGF2             17   36890150   36906070     44      12  503       1.5272    0.00034104       1.5268
PSMB3             17   36908978   36920484     29      10  503       1.6856    0.00034104       1.6853
PIP4K2B           17   36921944   36956218     78      16  503       2.7814    0.00034104       2.7811
CWC25             17   36956687   36981603     65      10  503       2.7779    0.00034104       2.7776
C17orf98          17   36991341   36997642     21       7  503        2.781    0.00034104       2.7806
RPL23             17   37006321   37010053      7       4  503       2.4281    0.00034104       2.4278
LASP1             17   37026112   37078023    171      36  503       0.8812    0.00034104      0.88086
FBXO47            17   37092685   37123655     36      11  503      0.58227    0.00034104      0.58193
PLXDC1            17   37219556   37308946    339      32  503     -0.41361    0.00034104     -0.41395
ARL5C             17   37313147   37322414     44       9  503      0.03407    0.00034104     0.033729
CACNB1            17   37329709   37353956     44      14  503       1.7033    0.00034104        1.703
RPL19             17   37356536   37360980      4       2  503     0.075176    0.00034104     0.074835
STAC2             17   37366789   37382040     31       8  503     0.023185    0.00034104     0.022844
LOC101929578      17   37394040   37402043     12       2  503       2.5477    0.00034104       2.5474
FBXL20            17   37408897   37558530    301      11  503       2.4014    0.00034104       2.4011
MED1              17   37560538   37607527     83       8  503       2.7788    0.00034104       2.7784
CDK12             17   37617739   37721398    191      11  503       2.5039    0.00034104       2.5036
NEUROD2           17   37760021   37764175      6       2  503       1.7593    0.00034104       1.7589
PPP1R1B           17   37783177   37792878     22       5  503       2.4007    0.00034104       2.4004
STARD3            17   37793333   37820454     68       8  503      0.71514    0.00034104       0.7148
TCAP              17   37821599   37822807      3       2  503       1.6126    0.00034104       1.6123
PNMT              17   37824234   37826728      4       2  503       2.2033    0.00034104       2.2029
PGAP3             17   37827375   37844310     58       3  503       1.7539    0.00034104       1.7535
ERBB2             17   37844167   37884915     48       8  503       1.3359    0.00034104       1.3356
GRB7              17   37894162   37903538     10       2  503      0.51653    0.00034104      0.51618
IKZF3             17   37913968   38020441    234       7  503       0.4189    0.00034104      0.41856
ZPBP2             17   38024417   38034149     35       3  503      0.90796    0.00034104      0.90762
GSDMB             17   38060848   38074903     47       4  503      0.44856    0.00034104      0.44822
ORMDL3            17   38077294   38083884     11       5  503      0.29069    0.00034104      0.29035
LOC101928947      17   38083156   38095953     30       7  503       1.4417    0.00034104       1.4414
LRRC3C            17   38097727   38100987      8       3  503       1.0486    0.00034104       1.0483
GSDMA             17   38119226   38134019     50       8  503       1.1552    0.00034104       1.1548
PSMD3             17   38137021   38154213     62       7  503      0.94606    0.00034104      0.94572
CSF3              17   38171614   38174066     11       3  503       1.1088    0.00034104       1.1085
MED24             17   38175350   38210889     64       8  503      0.99826    0.00034104      0.99792
THRA              17   38218446   38250120     48      11  503      0.95572    0.00034104      0.95538
NR1D1             17   38249037   38256978     16       6  503     -0.60987    0.00034104     -0.61021
MSL1              17   38278235   38293047     29       5  503     -0.70844    0.00034104     -0.70878
CASC3             17   38296507   38328431     45       7  503     -0.66843    0.00034104     -0.66877
RAPGEFL1          17   38334242   38351906     33       7  503     -0.82403    0.00034104     -0.82438
WIPF2             17   38375556   38438944    104      10  503     -0.56708    0.00034104     -0.56742
CDC6              17   38444146   38459413     15       3  503     -0.20497    0.00034104     -0.20531
RARA              17   38465423   38513895     59      10  503     -0.47625    0.00034104     -0.47659
GJD3              17   38516904   38520945      8       3  503     -0.17044    0.00034104     -0.17078
TOP2A             17   38544773   38574202     39       5  503     -0.20699    0.00034104     -0.20733
IGFBP4            17   38599676   38613982     32       8  503     0.025091    0.00034104      0.02475
TNS4              17   38632080   38657933     78      16  503       1.9564    0.00034104       1.9561
CCR7              17   38710021   38721736     23       9  503     0.073224    0.00034104     0.072883
SMARCE1           17   38781214   38805658     41      10  503     -0.51702    0.00034104     -0.51736
KRT222            17   38811872   38821416     20       4  503     -0.71335    0.00034104     -0.71369
KRT24             17   38854243   38860002      9       3  503      -1.2589    0.00034104      -1.2593
KRT25             17   38904273   38911584     18       6  503     -0.60994    0.00034104     -0.61028
KRT26             17   38922490   38928411     13       5  503     0.037833    0.00034104     0.037492
KRT27             17   38933060   38938786     25       8  503      0.18041    0.00034104      0.18006
KRT28             17   38948448   38956211     28       9  503      -1.9607    0.00034104      -1.9611
KRT10             17   38974369   38978863      9       3  503      -2.6803    0.00034104      -2.6806
TMEM99            17   38975344   38992526     51      12  503      -2.4011    0.00034104      -2.4014
KRT12             17   39017430   39023462     11       5  503      -1.0701    0.00034104      -1.0704
KRT20             17   39032141   39041495     31       8  503    -0.014591    0.00034104    -0.014932
KRT23             17   39078948   39093895     63      10  503      -1.7489    0.00034104      -1.7492
KRT39             17   39114669   39123144     29       6  503     -0.98993    0.00034104     -0.99027
KRT40             17   39133968   39143387     77       5  503      -1.2587    0.00034104      -1.2591
KRTAP3-3          17   39149682   39150385      6       2  503     -0.38898    0.00034104     -0.38932
KRTAP3-2          17   39155445   39156138      8       2  503      -2.2637    0.00034104       -2.264
KRTAP3-1          17   39164773   39165366      4       1  503      -1.4639    0.00034104      -1.4642
KRTAP1-5          17   39182278   39183454      5       3  503     0.058631    0.00034104      0.05829
KRTAP1-4          17   39185929   39186377      7       2  503      -1.1231    0.00034104      -1.1235
KRTAP1-3          17   39190136   39191107      4       1  503      0.33678    0.00034104      0.33644
KRTAP1-1          17   39196811   39197713      3       2  503       0.5943    0.00034104      0.59395
KRTAP2-1          17   39202793   39203568      5       2  503     -0.82402    0.00034104     -0.82436
KRTAP2-2          17   39210750   39211463      3       2  503       2.0321    0.00034104       2.0318
KRTAP2-3          17   39215492   39216344      2       1  503      0.97944    0.00034104       0.9791
KRTAP2-4          17   39221368   39222131      1       1  503      0.70066    0.00034104      0.70032
KRTAP4-7          17   39240459   39241396      6       1  503     -0.19908    0.00034104     -0.19942
KRTAP4-8          17   39253233   39254375     13       3  503      0.13393    0.00034104      0.13359
KRTAP4-9          17   39261641   39262740      4       1  503      0.68873    0.00034104      0.68839
KRTAP4-11         17   39273433   39274606     11       3  503      0.37111    0.00034104      0.37077
KRTAP4-12         17   39279343   39280419      3       1  503      0.63183    0.00034104      0.63149
KRTAP4-6          17   39295685   39296739      5       3  503      0.25926    0.00034104      0.25892
KRTAP4-5          17   39305176   39306054      4       2  503     -0.38516    0.00034104      -0.3855
KRTAP4-4          17   39315905   39316983      1       1  503      -2.7486    0.00034104       -2.749
KRTAP4-3          17   39323483   39324424      1       1  503     -0.71431    0.00034104     -0.71465
KRTAP4-2          17   39333698   39334460      5       2  503      -1.3623    0.00034104      -1.3627
KRTAP4-1          17   39340352   39341147      8       1  503      -1.4465    0.00034104      -1.4468
KRTAP9-1          17   39346139   39346891      3       2  503      -1.5538    0.00034104      -1.5541
KRTAP9-2          17   39382900   39383904      1       1  503        1.294    0.00034104       1.2936
KRTAP9-3          17   39388715   39389706      3       2  503     -0.24604    0.00034104     -0.24638
KRTAP9-4          17   39405939   39406905      6       2  503       1.2776    0.00034104       1.2773
KRTAP9-9          17   39411636   39412616      1       1  503      0.99188    0.00034104      0.99154
KRTAP9-6          17   39421630   39422112      3       1  503     -0.11115    0.00034104     -0.11149
KRTAP29-1         17   39458078   39459103      4       1  503       1.3898    0.00034104       1.3895
KRTAP16-1         17   39463952   39465505      8       2  503      0.63269    0.00034104      0.63235
KRTAP17-1         17   39471169   39471947      5       2  503       1.2521    0.00034104       1.2517
KRT33A            17   39502344   39507064     10       4  503    -0.013966    0.00034104    -0.014307
KRT33B            17   39519746   39526052     11       4  503    0.0059127    0.00034104    0.0055717
KRT34             17   39533921   39538636     10       4  503     -0.94853    0.00034104     -0.94887
KRT31             17   39549976   39553844     14       4  503      0.22474    0.00034104       0.2244
KRT37             17   39576809   39580822     15       4  503       1.2797    0.00034104       1.2794
KRT38             17   39592621   39597596     34       7  503     -0.89616    0.00034104      -0.8965
KRT32             17   39615765   39623638     47       7  503      -1.2974    0.00034104      -1.2977
KRT35             17   39632941   39637392     17       4  503     -0.30413    0.00034104     -0.30447
KRT36             17   39642388   39648799     20       7  503     0.063803    0.00034104     0.063462
KRT13             17   39657233   39661865     12       3  503     -0.44214    0.00034104     -0.44248
KRT15             17   39669997   39678033     15       3  503      0.51463    0.00034104      0.51429
KRT19             17   39679869   39684641      7       1  503      0.42603    0.00034104      0.42569
KRT9              17   39722093   39728310      9       1  503      0.13537    0.00034104      0.13503
KRT14             17   39738531   39743147     10       2  503     -0.42044    0.00034104     -0.42078
KRT16             17   39766030   39769079      4       2  503      -0.3942    0.00034104     -0.39454
KRT17             17   39775692   39780882      5       3  503     -0.85397    0.00034104     -0.85431
EIF1              17   39845127   39847898      2       1  503     -0.67164    0.00034104     -0.67198
GAST              17   39868578   39872221      8       2  503     -0.84089    0.00034104     -0.84123
HAP1              17   39878891   39890898     49       8  503     -0.71848    0.00034104     -0.71882
JUP               17   39910859   39942964     85      14  503      -1.6183    0.00034104      -1.6186
P3H4              17   39958204   39968881     24       5  503      -1.1275    0.00034104      -1.1279
FKBP10            17   39968962   39979469     20       4  503      -1.4564    0.00034104      -1.4567
NT5C3B            17   39981334   39992523     40       3  503      -1.4622    0.00034104      -1.4625
KLHL10            17   39992572   40004599     37       4  503       -1.251    0.00034104      -1.2514
KLHL11            17   40009799   40021629     31       6  503      -1.1054    0.00034104      -1.1058
ACLY              17   40023169   40086795    123      13  503      -1.3335    0.00034104      -1.3338
TTC25             17   40086888   40117669     65      14  503      -1.3882    0.00034104      -1.3885
CNP               17   40118737   40129754     19       6  503      -1.4553    0.00034104      -1.4557
DNAJC7            17   40128439   40169715     58      11  503      -1.1994    0.00034104      -1.1998
NKIRAS2           17   40169594   40177659      9       3  503     -0.83545    0.00034104     -0.83579
ZNF385C           17   40177594   40205881     31       5  503      -1.4329    0.00034104      -1.4332
DHX58             17   40253422   40264751     28       5  503     -0.08745    0.00034104    -0.087791
KAT2A             17   40265129   40273382     16       3  503     -0.23596    0.00034104     -0.23631
HSPB9             17   40274756   40275371      1       1  503      -0.3004    0.00034104     -0.30075
RAB5C             17   40276994   40307062     58       5  503     -0.79042    0.00034104     -0.79076
KCNH4             17   40308910   40333296     33       9  503       -1.263    0.00034104      -1.2633
GHDC              17   40341105   40346550      3       2  503      0.74817    0.00034104      0.74783
STAT5B            17   40351195   40428478     77      10  503     -0.46772    0.00034104     -0.46806
STAT5A            17   40439565   40463961     54       7  503     -0.70862    0.00034104     -0.70896
STAT3             17   40465342   40540586    146      13  503     -0.26239    0.00034104     -0.26273
PTRF              17   40554467   40575506     81      11  503        1.274    0.00034104       1.2737
ATP6V0A1          17   40610862   40674597     68      15  503        2.058    0.00034104       2.0577
NAGLU             17   40687951   40696467     10       5  503      0.55011    0.00034104      0.54977
HSD17B1           17   40703984   40707232     12       3  503      0.71166    0.00034104      0.71132
COASY             17   40713485   40718299      6       2  503      0.48504    0.00034104       0.4847
MLX               17   40719078   40725221     11       2  503     -0.31482    0.00034104     -0.31516
PSMC3IP           17   40724328   40729849      8       3  503       0.7973    0.00034104      0.79696
FAM134C           17   40731526   40761445     45       5  503      0.91735    0.00034104      0.91701
TUBG1             17   40761358   40767256      4       2  503       2.0633    0.00034104       2.0629
TUBG2             17   40811266   40819024     12       3  503       1.4428    0.00034104       1.4424
PLEKHH3           17   40819932   40829048      7       3  503       1.6461    0.00034104       1.6458
CCR10             17   40831420   40833845      1       1  503      0.54404    0.00034104       0.5437
CNTNAP1           17   40834632   40852011     25       6  503      0.70448    0.00034104      0.70414
EZH1              17   40852293   40897095     41       6  503      -1.2633    0.00034104      -1.2636
RAMP2             17   40913145   40915063      2       1  503      -1.3087    0.00034104       -1.309
VPS25             17   40925454   40931618      2       1  503      -0.6751    0.00034104     -0.67544
WNK4              17   40932632   40949084      7       5  503     -0.40484    0.00034104     -0.40518
CNTD1             17   40950609   40963605      5       2  503      0.42505    0.00034104      0.42471
BECN1             17   40962150   40976310      6       4  503      0.66306    0.00034104      0.66272
PSME3             17   40985159   40995777      4       2  503      0.35256    0.00034104      0.35222
AOC2              17   40996609   41002724      3       2  503      -1.4745    0.00034104      -1.4748
AOC3              17   41003201   41010147      4       2  503      0.27602    0.00034104      0.27568
G6PC              17   41052814   41066450     28       5  503      -1.7241    0.00034104      -1.7245
AARSD1            17   41102543   41116515     13       3  503      0.98983    0.00034104      0.98949
PTGES3L-AARSD1    17   41102543   41132545     32       6  503      0.70848    0.00034104      0.70814
PTGES3L           17   41120105   41132545     14       4  503      0.92614    0.00034104       0.9258
RUNDC1            17   41132527   41145713     12       5  503      0.83623    0.00034104      0.83589
RPL27             17   41150446   41154976      8       2  503       1.3094    0.00034104        1.309
IFI35             17   41158742   41166476     16       4  503      0.71525    0.00034104      0.71491
VAT1              17   41166622   41174459      7       2  503       1.2456    0.00034104       1.2452
RND2              17   41177258   41184058      9       1  503         1.63    0.00034104       1.6296
BRCA1             17   41196312   41277500    155       6  503       1.4165    0.00034104       1.4162
NBR1              17   41322498   41363707     75       3  503       1.6603    0.00034104         1.66
TMEM106A          17   41363865   41372061     11       3  503       1.8425    0.00034104       1.8422
ARL4D             17   41476353   41478504      5       2  503      -1.0522    0.00034104      -1.0525
DHX8              17   41561330   41604185     75       5  503      -2.1243    0.00034104      -2.1246
ETV4              17   41605211   41623800     33       5  503      -1.6561    0.00034104      -1.6565
MEOX1             17   41717757   41739262     62      10  503     -0.70168    0.00034104     -0.70202
SOST              17   41831099   41836156      2       1  503      -1.4358    0.00034104      -1.4361
DUSP3             17   41843489   41856368     31       5  503     -0.72806    0.00034104     -0.72841
C17orf105         17   41857803   41862054     13       2  503      -1.8736    0.00034104      -1.8739
MPP3              17   41878167   41910547     42       4  503      -0.5314    0.00034104     -0.53174
CD300LG           17   41924145   41940997     26       4  503      -1.0862    0.00034104      -1.0865
MPP2              17   41952727   41987079     86       9  503      -1.1643    0.00034104      -1.1646
PPY               17   42018172   42019833      3       1  503     -0.72651    0.00034104     -0.72686
PYY               17   42030101   42081837    129      20  503     -0.84253    0.00034104     -0.84287
NAGS              17   42082032   42086436     10       3  503     -0.17726    0.00034104      -0.1776
TMEM101           17   42088556   42100519     28       8  503       -1.428    0.00034104      -1.4284
LSM12             17   42112003   42144987     46      10  503      -1.0878    0.00034104      -1.0882
G6PC3             17   42148098   42153712      9       4  503     -0.90102    0.00034104     -0.90136
HDAC5             17   42154121   42201014     77       9  503     -0.63397    0.00034104     -0.63432
C17orf53          17   42219274   42239844     32       6  503      0.38092    0.00034104      0.38057
ASB16             17   42248074   42256650     16       3  503      0.71148    0.00034104      0.71114
TMUB2             17   42264300   42269099      9       3  503      0.47712    0.00034104      0.47677
ATXN7L3           17   42269173   42275747      9       5  503       0.7815    0.00034104      0.78116
UBTF              17   42282401   42298994     25       6  503       1.9483    0.00034104       1.9479
SLC4A1            17   42325758   42351654     56      18  503       1.2228    0.00034104       1.2224
RUNDC3A           17   42385786   42396039     18       7  503     -0.46659    0.00034104     -0.46693
SLC25A39          17   42396993   42402217     22       7  503      -1.8303    0.00034104      -1.8306
GRN               17   42422491   42430474     11       5  503     -0.45012    0.00034104     -0.45046
FAM171A2          17   42431101   42441235     13       6  503       1.6563    0.00034104        1.656
ITGA2B            17   42449550   42466873     19       5  503       1.6053    0.00034104        1.605
GPATCH8           17   42472645   42580957    170      14  503      0.65229    0.00034104      0.65195
FZD2              17   42634812   42638630      5       3  503     0.027335    0.00034104     0.026994
C17orf104         17   42733762   42755673     27      11  503       0.6809    0.00034104      0.68056
CCDC43            17   42754805   42767355      7       3  503      0.52545    0.00034104      0.52511
DBF4B             17   42785976   42829637     81      18  503       2.0695    0.00034104       2.0691
ADAM11            17   42836405   42859214     55       8  503       2.8383    0.00034104       2.8379
GJC1              17   42875816   42908179     63      14  503      0.33823    0.00034104      0.33789
HIGD1B            17   42923721   42927848     14       5  503      0.21919    0.00034104      0.21885
EFTUD2            17   42927655   42976993    146      18  503     -0.11782    0.00034104     -0.11816
CCDC103           17   42977080   42983541     19       4  503     -0.46265    0.00034104     -0.46299
GFAP              17   42982994   42992920     39      12  503      0.15957    0.00034104      0.15923
KIF18B            17   43002079   43025079     69      18  503     0.060217    0.00034104     0.059876
C1QL1             17   43037061   43045644     31       9  503       -1.568    0.00034104      -1.5683
DCAKD             17   43100706   43138473    108      16  503       1.1007    0.00034104       1.1003
NMT1              17   43138322   43186384    176      22  503       1.4251    0.00034104       1.4248
PLCD3             17   43189008   43209891     63      18  503       1.0185    0.00034104       1.0181
ACBD4             17   43209967   43221548     17       6  503       2.1486    0.00034104       2.1483
HEXIM1            17   43224684   43229468      7       3  503       1.8662    0.00034104       1.8658
HEXIM2            17   43237502   43247406     14       5  503       1.9932    0.00034104       1.9928
FMNL1             17   43299192   43324685     49       9  503     -0.12586    0.00034104     -0.12621
